time,latitude (degree_north),longitude (degree_east),sea_water_pressure (dbar),sea_water_absolute_salinity (g kg-1),sea_water_conservative_temperature (degree_C)
2022-03-08 03:30:00+00:00,-80.6582833,174.4613,415.9486831201969,34.81433679313007,-2.0854458011456
2022-03-08 04:00:00+00:00,-80.6582833,174.4613,415.9496507013496,34.814372877902066,-2.085310329071543
2022-03-08 04:30:00+00:00,-80.6582833,174.4613,415.95057375208967,34.81440351075237,-2.085176931235628
2022-03-08 05:00:00+00:00,-80.6582833,174.4613,415.9514534521452,34.81442893465942,-2.085045397211142
2022-03-08 05:30:00+00:00,-80.6582833,174.4613,415.9522910513052,34.81444940733329,-2.0849154981694227
2022-03-08 06:00:00+00:00,-80.6582833,174.4613,415.9530878601158,34.814465199986856,-2.084786988643435
2022-03-08 06:30:00+00:00,-80.6582833,174.4613,415.9538452404216,34.81447659606263,-2.084659608399273
2022-03-08 07:00:00+00:00,-80.6582833,174.4613,415.9545645957992,34.814483889921775,-2.084533084402873
2022-03-08 07:30:00+00:00,-80.6582833,174.4613,415.9552473619256,34.8144873855014,-2.08440713286866
2022-03-08 08:00:00+00:00,-80.6582833,174.4613,415.9558949969317,34.8144873949465,-2.0842814613763965
2022-03-08 08:30:00+00:00,-80.6582833,174.4613,415.95650897178064,34.814484237223056,-2.0841557710421963
2022-03-08 09:00:00+00:00,-80.6582833,174.4613,415.95709076072114,34.81447823671881,-2.0840297587293284
2022-03-08 09:30:00+00:00,-80.6582833,174.4613,415.9576418318564,34.81446972183793,-2.0839031192843205
2022-03-08 10:00:00+00:00,-80.6582833,174.4613,415.95816363787446,34.814459023596314,-2.083775547783715
2022-03-08 10:30:00+00:00,-80.6582833,174.4613,415.95865760698086,34.81444647422373,-2.083646741776892
2022-03-08 11:00:00+00:00,-80.6582833,174.4613,415.9591251340777,34.814432405779016,-2.083516403510425
2022-03-08 11:30:00+00:00,-80.6582833,174.4613,415.9595675722246,34.81441714878467,-2.083384242119635
2022-03-08 12:00:00+00:00,-80.6582833,174.4613,415.9599862244254,34.81440103088672,-2.083249975773293
2022-03-08 12:30:00+00:00,-80.6582833,174.4613,415.9603823357737,34.81438437554564,-2.083113333757795
2022-03-08 13:00:00+00:00,-80.6582833,174.4613,415.96075708599335,34.814367500764035,-2.082974058487554
2022-03-08 13:30:00+00:00,-80.6582833,174.4613,415.9611115824072,34.81435071785639,-2.082831907428923
2022-03-08 14:00:00+00:00,-80.6582833,174.4613,415.9614468533648,34.81433433026608,-2.0826866549254657
2022-03-08 14:30:00+00:00,-80.6582833,174.4613,415.96176384215806,34.81431863243436,-2.0825380939131186
2022-03-08 15:00:00+00:00,-80.6582833,174.4613,415.9620634014497,34.81430390872603,-2.082386037514525
2022-03-08 15:30:00+00:00,-80.6582833,174.4613,415.9623462882404,34.81429043241586,-2.082230320502621
2022-03-08 16:00:00+00:00,-80.6582833,174.4613,415.9626131593948,34.81427846473976,-2.0820708006244137
2022-03-08 16:30:00+00:00,-80.6582833,174.4613,415.9628645677449,34.81426825401415,-2.081907359776788
2022-03-08 17:00:00+00:00,-80.6582833,174.4613,415.9631009587872,34.81426003482679,-2.081739905027148
2022-03-08 17:30:00+00:00,-80.6582833,174.4613,415.96332266798686,34.81425402730169,-2.0815683694726923
2022-03-08 18:00:00+00:00,-80.6582833,174.4613,415.9635299186991,34.81425043644074,-2.0813927129332024
2022-03-08 18:30:00+00:00,-80.6582833,174.4613,415.96372282071513,34.81424945154376,-2.0812129224732083
2022-03-08 19:00:00+00:00,-80.6582833,174.4613,415.9639013694381,34.81425124570892,-2.081029012750553
2022-03-08 19:30:00+00:00,-80.6582833,174.4613,415.9640654456904,34.814255975414376,-2.080841026189453
2022-03-08 20:00:00+00:00,-80.6582833,174.4613,415.9642148161514,34.81426378018217,-2.0806490329772576
2022-03-08 20:30:00+00:00,-80.6582833,174.4613,415.9643491344225,34.8142747823246,-2.0804531308851573
2022-03-08 21:00:00+00:00,-80.6582833,174.4613,415.9644679427114,34.814289086773165,-2.0802534449142334
2022-03-08 21:30:00+00:00,-80.6582833,174.4613,415.9645706741287,34.81430678098959,-2.080050126769307
2022-03-08 22:00:00+00:00,-80.6582833,174.4613,415.9646566555823,34.81432793495811,-2.079843354164089
2022-03-08 22:30:00+00:00,-80.6582833,174.4613,415.9647251112564,34.814352601257895,-2.0796333299621903
2022-03-08 23:00:00+00:00,-80.6582833,174.4613,415.9647751666578,34.81438081521391,-2.079420281159538
2022-03-08 23:30:00+00:00,-80.6582833,174.4613,415.9648058532089,34.81441259512446,-2.079204457714735
2022-03-09 00:00:00+00:00,-80.6582833,174.4613,415.9648161133671,34.81444794256289,-2.0789861312347835
2022-03-09 00:30:00+00:00,-80.6582833,174.4613,415.9648048062437,34.8144868427511,-2.07876559352452
2022-03-09 01:00:00+00:00,-80.6582833,174.4613,415.9647707136981,34.814529265001696,-2.078543155008836
2022-03-09 01:30:00+00:00,-80.6582833,174.4613,415.9647125468774,34.81457516322578,-2.0783191430375574
2022-03-09 02:00:00+00:00,-80.6582833,174.4613,415.96462895317177,34.8146244765026,-2.078093900083541
2022-03-09 02:30:00+00:00,-80.6582833,174.4613,415.9645185235519,34.81467712970756,-2.077867781845116
2022-03-09 03:00:00+00:00,-80.6582833,174.4613,415.9643798002562,34.81473303419444,-2.0776411552646192
2022-03-09 03:30:00+00:00,-80.6582833,174.4613,415.9642112847914,34.81479208852767,-2.0774143964752043
2022-03-09 04:00:00+00:00,-80.6582833,174.4613,415.9640114462098,34.814854179260244,-2.077187888688522
2022-03-09 04:30:00+00:00,-80.6582833,174.4613,415.963778729626,34.81491918175272,-2.0769620200361194
2022-03-09 05:00:00+00:00,-80.6582833,174.4613,415.9635115649325,34.81498696102863,-2.076737181377688
2022-03-09 05:30:00+00:00,-80.6582833,174.4613,415.9632083756764,34.815057372661464,-2.0765137640894338
2022-03-09 06:00:00+00:00,-80.6582833,174.4613,415.9628675880548,34.81513026368828,-2.0762921578459546
2022-03-09 06:30:00+00:00,-80.6582833,174.4613,415.9624876399892,34.81520547354518,-2.07607274840895
2022-03-09 07:00:00+00:00,-80.6582833,174.4613,415.9620669902367,34.81528283501933,-2.075855915436046
2022-03-09 07:30:00+00:00,-80.6582833,174.4613,415.9616041274969,34.815362175212925,-2.075642030322776
2022-03-09 08:00:00+00:00,-80.6582833,174.4613,415.9610975794726,34.81544331651364,-2.0754314540905776
2022-03-09 08:30:00+00:00,-80.6582833,174.4613,415.9605459218428,34.81552607756703,-2.075224535333246
2022-03-09 09:00:00+00:00,-80.6582833,174.4613,415.9599477871076,34.81561027424574,-2.075021608233931
2022-03-09 09:30:00+00:00,-80.6582833,174.4613,415.9593018732635,34.81569572061086,-2.074822990664285
2022-03-09 10:00:00+00:00,-80.6582833,174.4613,415.9586069522697,34.8157822298606,-2.074628982376832
2022-03-09 10:30:00+00:00,-80.6582833,174.4613,415.9578618782666,34.81586961526194,-2.074439863300965
2022-03-09 11:00:00+00:00,-80.6582833,174.4613,415.9570655955078,34.8159576910606,-2.0742558919523524
2022-03-09 11:30:00+00:00,-80.6582833,174.4613,415.9562171459689,34.81604627336546,-2.0740773039648137
2022-03-09 12:00:00+00:00,-80.6582833,174.4613,415.95531567659737,34.81613518100299,-2.0739043107529547
2022-03-09 12:30:00+00:00,-80.6582833,174.4613,415.9543604461702,34.816224236338314,-2.0737370983130545
2022-03-09 13:00:00+00:00,-80.6582833,174.4613,415.9533508317253,34.81631326605893,-2.0735758261687853
2022-03-09 13:30:00+00:00,-80.6582833,174.4613,415.95228633453627,34.81640210191806,-2.07342062646748
2022-03-09 14:00:00+00:00,-80.6582833,174.4613,415.9511665856023,34.8164905814344,-2.0732716032317
2022-03-09 14:30:00+00:00,-80.6582833,174.4613,415.9499913506253,34.81657854854544,-2.073128831769928
2022-03-09 15:00:00+00:00,-80.6582833,174.4613,415.9487605344492,34.81666585421202,-2.0729923582492304
2022-03-09 15:30:00+00:00,-80.6582833,174.4613,415.94747418493887,34.81675235697159,-2.0728621994317846
2022-03-09 16:00:00+00:00,-80.6582833,174.4613,415.9461324962788,34.81683792343862,-2.072738342576116
2022-03-09 16:30:00+00:00,-80.6582833,174.4613,415.94473581167176,34.81692242875013,-2.072620745502936
2022-03-09 17:00:00+00:00,-80.6582833,174.4613,415.9432846254237,34.81700575695534,-2.0725093368244814
2022-03-09 17:30:00+00:00,-80.6582833,174.4613,415.94177958439946,34.817087801348265,-2.0724040163352937
2022-03-09 18:00:00+00:00,-80.6582833,174.4613,415.9402214888418,34.81716846474263,-2.0723046555614446
2022-03-09 18:30:00+00:00,-80.6582833,174.4613,415.938611292542,34.8172476596888,-2.072211098464238
2022-03-09 19:00:00+00:00,-80.6582833,174.4613,415.936950102359,34.817325308632434,-2.0721231622935754
2022-03-09 19:30:00+00:00,-80.6582833,174.4613,415.93523917708535,34.81740134401537,-2.0720406385852668
2022-03-09 20:00:00+00:00,-80.6582833,174.4613,415.93347992565737,34.81747570831908,-2.0719632942958066
2022-03-09 20:30:00+00:00,-80.6582833,174.4613,415.93167390471456,34.817548354051624,-2.07189087306731
2022-03-09 21:00:00+00:00,-80.6582833,174.4613,415.9298228155126,34.817619243679175,-2.0718230966146143
2022-03-09 21:30:00+00:00,-80.6582833,174.4613,415.9279285001994,34.81768834950358,-2.071759666225865
2022-03-09 22:00:00+00:00,-80.6582833,174.4613,415.92599293746446,34.81775565348758,-2.071700264367297
2022-03-09 22:30:00+00:00,-80.6582833,174.4613,415.92401823757496,34.81782114702956,-2.071644556382347
2022-03-09 23:00:00+00:00,-80.6582833,174.4613,415.9220066368161,34.81788483069012,-2.071592192274744
2022-03-09 23:30:00+00:00,-80.6582833,174.4613,415.919960491354,34.81794671387266,-2.0715428085648107
2022-03-10 00:00:00+00:00,-80.6582833,174.4613,415.9178822705415,34.81800681446076,-2.0714960302078804
2022-03-10 00:30:00+00:00,-80.6582833,174.4613,415.9157745496942,34.81806515841508,-2.071451472563436
2022-03-10 01:00:00+00:00,-80.6582833,174.4613,415.9136400023586,34.818121779332635,-2.0714087434033823
2022-03-10 01:30:00+00:00,-80.6582833,174.4613,415.9114813921046,34.81817671797174,-2.071367444947735
2022-03-10 02:00:00+00:00,-80.6582833,174.4613,415.9093015638717,34.818230021745755,-2.0713271759159
2022-03-10 02:30:00+00:00,-80.6582833,174.4613,415.9071034349022,34.818281744189065,-2.071287533581772
2022-03-10 03:00:00+00:00,-80.6582833,174.4613,415.90488998529537,34.818331944398736,-2.071248115820894
2022-03-10 03:30:00+00:00,-80.6582833,174.4613,415.9026642482214,34.81838068645553,-2.071208523138135
2022-03-10 04:00:00+00:00,-80.6582833,174.4613,415.90042929983167,34.81842803882768,-2.071168360664529
2022-03-10 04:30:00+00:00,-80.6582833,174.4613,415.898188248906,34.818474073761394,-2.071127240112226
2022-03-10 05:00:00+00:00,-80.6582833,174.4613,415.8959442262796,34.818518866661435,-2.071084781676812
2022-03-10 05:30:00+00:00,-80.6582833,174.4613,415.8937003740901,34.818562495465926,-2.071040615876699
2022-03-10 06:00:00+00:00,-80.6582833,174.4613,415.8914598348912,34.81860504001848,-2.0709943853197106
2022-03-10 06:30:00+00:00,-80.6582833,174.4613,415.8892257406753,34.81864658144187,-2.070945746387536
2022-03-10 07:00:00+00:00,-80.6582833,174.4613,415.8870012018532,34.81868720151642,-2.070894370829325
2022-03-10 07:30:00+00:00,-80.6582833,174.4613,415.88478929623454,34.81872698206689,-2.0708399472562977
2022-03-10 08:00:00+00:00,-80.6582833,174.4613,415.8825930580579,34.81876600436103,-2.0707821825298964
2022-03-10 08:30:00+00:00,-80.6582833,174.4613,415.88041546711605,34.818804348523486,-2.0707208030367728
2022-03-10 09:00:00+00:00,-80.6582833,174.4613,415.8782594380232,34.81884209296777,-2.0706555558445947
2022-03-10 09:30:00+00:00,-80.6582833,174.4613,415.8761278096716,34.818879313849926,-2.070586209733498
2022-03-10 10:00:00+00:00,-80.6582833,174.4613,415.8740233349242,34.81891608454622,-2.070512556098679
