time,latitude (degree_north),longitude (degree_east),sea_water_pressure (dbar),sea_water_absolute_salinity (g kg-1),sea_water_conservative_temperature (degree_C)
2018-10-07T12:30:00Z,-80.6582833,174.4613,328.0283420932501,34.709150694727306,-2.1348158208104224
2018-10-07T13:00:00Z,-80.6582833,174.4613,328.02858932894424,34.70915246742949,-2.1348142759773485
2018-10-07T13:30:00Z,-80.6582833,174.4613,328.0288869945456,34.70915646627765,-2.1348130427583625
2018-10-07T14:00:00Z,-80.6582833,174.4613,328.0292326168725,34.70916282776949,-2.1348121342552524
2018-10-07T14:30:00Z,-80.6582833,174.4613,328.0296235576063,34.70917168692706,-2.1348115626321507
2018-10-07T15:00:00Z,-80.6582833,174.4613,328.0300570281162,34.70918317635059,-2.134811339052077
2018-10-07T15:30:00Z,-80.6582833,174.4613,328.030530104617,34.709197425258665,-2.1348114736196093
2018-10-07T16:00:00Z,-80.6582833,174.4613,328.03103974358,34.70921455851955,-2.134811975329976
2018-10-07T16:30:00Z,-80.6582833,174.4613,328.03158279731,34.709234695678674,-2.134812852024827
2018-10-07T17:00:00Z,-80.6582833,174.4613,328.03215602960825,34.70925794998725,-2.1348141103549
2018-10-07T17:30:00Z,-80.6582833,174.4613,328.032756131436,34.70928442743709,-2.1348157557497505
2018-10-07T18:00:00Z,-80.6582833,174.4613,328.0333797364977,34.709314225806864,-2.134817792394686
2018-10-07T18:30:00Z,-80.6582833,174.4613,328.03402343666465,34.7093474337249,-2.13482022321498
2018-10-07T19:00:00Z,-80.6582833,174.4613,328.0346837971583,34.70938412975369,-2.1348230498674257
2018-10-07T19:30:00Z,-80.6582833,174.4613,328.03535737142045,34.70942438150129,-2.1348262727392138
2018-10-07T20:00:00Z,-80.6582833,174.4613,328.0360407155936,34.70946824476482,-2.134829890954112
2018-10-07T20:30:00Z,-80.6582833,174.4613,328.0367304025448,34.709515762710794,-2.134833902385847
2018-10-07T21:00:00Z,-80.6582833,174.4613,328.03742303536376,34.70956696509771,-2.1348383036785794
2018-10-07T21:30:00Z,-80.6582833,174.4613,328.0381152602748,34.70962186754541,-2.134843090274299
2018-10-07T22:00:00Z,-80.6582833,174.4613,328.03880377890266,34.709680470856,-2.134848256446942
2018-10-07T22:30:00Z,-80.6582833,174.4613,328.039485359839,34.70974276039098,-2.134853795342988
2018-10-07T23:00:00Z,-80.6582833,174.4613,328.0401568494618,34.709808705508934,-2.13485969902826
2018-10-07T23:30:00Z,-80.6582833,174.4613,328.0408151819613,34.70987825906783,-2.134865958540634
2018-10-08T00:00:00Z,-80.6582833,174.4613,328.0414573885365,34.709951356996186,-2.1348725639482944
2018-10-08T00:30:00Z,-80.6582833,174.4613,328.0420806057275,34.71002791793653,-2.1348795044131927
2018-10-08T01:00:00Z,-80.6582833,174.4613,328.0426820828574,34.71010784296482,-2.134886768259292
2018-10-08T01:30:00Z,-80.6582833,174.4613,328.04325918856165,34.710191015388816,-2.13489434304519
2018-10-08T02:00:00Z,-80.6582833,174.4613,328.0438094163891,34.71027730062857,-2.1349022156406763
2018-10-08T02:30:00Z,-80.6582833,174.4613,328.0443303894659,34.71036654618118,-2.134910372306748
2018-10-08T03:00:00Z,-80.6582833,174.4613,328.04481986421774,34.71045858167233,-2.134918798778621
2018-10-08T03:30:00Z,-80.6582833,174.4613,328.04527573315283,34.71055321899634,-2.1349274803512373
2018-10-08T04:00:00Z,-80.6582833,174.4613,328.04569602671444,34.71065025254616,-2.134936401966756
2018-10-08T04:30:00Z,-80.6582833,174.4613,328.04607891421665,34.71074945953445,-2.134945548303527
2018-10-08T05:00:00Z,-80.6582833,174.4613,328.04642270388297,34.71085060040633,-2.1349549038660207
2018-10-08T05:30:00Z,-80.6582833,174.4613,328.0467258420136,34.71095341934426,-2.134964453075189
2018-10-08T06:00:00Z,-80.6582833,174.4613,328.04698691131256,34.71105764486451,-2.1349741803587463
2018-10-08T06:30:00Z,-80.6582833,174.4613,328.0472046284096,34.71116299050511,-2.1349840702408454
2018-10-08T07:00:00Z,-80.6582833,174.4613,328.0473778406191,34.711269155603816,-2.1349941074306296
2018-10-08T07:30:00Z,-80.6582833,174.4613,328.04750552198186,34.711375826164854,-2.13500427690917
2018-10-08T08:00:00Z,-80.6582833,174.4613,328.0475867686377,34.71148267581242,-2.1350145640142792
2018-10-08T08:30:00Z,-80.6582833,174.4613,328.0476207935859,34.7115893668285,-2.1350249545227284
2018-10-08T09:00:00Z,-80.6582833,174.4613,328.0476069208902,34.711695551272314,-2.135035434729405
2018-10-08T09:30:00Z,-80.6582833,174.4613,328.04754457938805,34.71180087217798,-2.135045991522964
2018-10-08T10:00:00Z,-80.6582833,174.4613,328.0474332959716,34.711904964826616,-2.135056612457533
2018-10-08T10:30:00Z,-80.6582833,174.4613,328.0472726885031,34.71200745808885,-2.1350672858200905
2018-10-08T11:00:00Z,-80.6582833,174.4613,328.0470624584371,34.712107975833035,-2.135078000693112
2018-10-08T11:30:00Z,-80.6582833,174.4613,328.04680238321737,34.712206138394166,-2.1350887470121425
2018-10-08T12:00:00Z,-80.6582833,174.4613,328.0464923085206,34.712301564098034,-2.135099515617978
2018-10-08T12:30:00Z,-80.6582833,174.4613,328.04613214042035,34.71239387083492,-2.135110298303127
2018-10-08T13:00:00Z,-80.6582833,174.4613,328.0457218375418,34.71248267767645,-2.135121087852321
2018-10-08T13:30:00Z,-80.6582833,174.4613,328.04526140328096,34.71256760652922,-2.135131878076814
2018-10-08T14:00:00Z,-80.6582833,174.4613,328.0447508781596,34.712648283818325,-2.1351426638422755
2018-10-08T14:30:00Z,-80.6582833,174.4613,328.0441903323858,34.71272434219341,-2.135153441090108
2018-10-08T15:00:00Z,-80.6582833,174.4613,328.04357985868955,34.71279542225009,-2.135164206852054
2018-10-08T15:30:00Z,-80.6582833,174.4613,328.0429195654985,34.71286117425865,-2.1351749592579847
2018-10-08T16:00:00Z,-80.6582833,174.4613,328.04220957052075,34.712921259892454,-2.1351856975368104
2018-10-08T16:30:00Z,-80.6582833,174.4613,328.0414499947917,34.712975353947684,-2.135196422010476
2018-10-08T17:00:00Z,-80.6582833,174.4613,328.04064095724686,34.71302314604614,-2.135207134081044
2018-10-08T17:30:00Z,-80.6582833,174.4613,328.0397825698707,34.71306434231289,-2.135217836210907
2018-10-08T18:00:00Z,-80.6582833,174.4613,328.03887493347395,34.71309866701993,-2.13522853189619
2018-10-08T18:30:00Z,-80.6582833,174.4613,328.0379181341424,34.71312586418761,-2.1352392256334607
2018-10-08T19:00:00Z,-80.6582833,174.4613,328.03691224039835,34.71314569913517,-2.1352499228798734
2018-10-08T19:30:00Z,-80.6582833,174.4613,328.0358573011104,34.71315795997173,-2.135260630006917
2018-10-08T20:00:00Z,-80.6582833,174.4613,328.03475334417885,34.71316245901946,-2.135271354247976
2018-10-08T20:30:00Z,-80.6582833,174.4613,328.0336003760233,34.71315903416048,-2.1352821036399185
2018-10-08T21:00:00Z,-80.6582833,174.4613,328.03239838188824,34.71314755009934,-2.135292886958988
2018-10-08T21:30:00Z,-80.6582833,174.4613,328.03114732698043,34.713127899533106,-2.1353037136512696
2018-10-08T22:00:00Z,-80.6582833,174.4613,328.02984715844144,34.71310000422119,-2.135314593758044
2018-10-08T22:30:00Z,-80.6582833,174.4613,328.0284978081579,34.71306381594759,-2.1353255378363745
2018-10-08T23:00:00Z,-80.6582833,174.4613,328.02709919639904,34.713019317368385,-2.1353365568752687
2018-10-08T23:30:00Z,-80.6582833,174.4613,328.02565123627136,34.7129665227375,-2.135347662207809
2018-10-09T00:00:00Z,-80.6582833,174.4613,328.02415383896835,34.712905478504624,-2.1353588654196365
